frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
45, 0, 1.661, 0.98, 1, 0.00, 0.00, 0.20, 0.00, 0.00, 0.36, 0.00, 0.00, 0.46, 1.16, 0.00, 0.00, 0.00, 0.00, 0.16, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
46, 0, 1.699, 0.98, 1, 0.00, 0.00, 0.25, 0.00, 0.00, 0.76, 0.00, 0.00, 0.55, 1.18, 0.00, 0.00, 0.00, 0.00, 0.07, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
47, 0, 1.736, 0.98, 1, 0.00, 0.00, 0.29, 0.00, 0.00, 1.11, 0.00, 0.00, 0.62, 1.04, 0.00, 0.00, 0.00, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
48, 0, 1.774, 0.98, 1, 0.00, 0.00, 0.36, 0.00, 0.00, 1.18, 0.00, 0.00, 0.64, 0.94, 0.00, 0.00, 0.00, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49, 0, 1.812, 0.98, 1, 0.00, 0.00, 0.36, 0.00, 0.00, 1.02, 0.00, 0.00, 0.65, 0.77, 0.00, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50, 0, 1.850, 0.98, 1, 0.00, 0.00, 0.44, 0.00, 0.00, 0.94, 0.00, 0.00, 0.66, 0.67, 0.00, 0.00, 0.00, 0.00, 0.05, 0.02, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51, 0, 1.887, 0.98, 1, 0.00, 0.00, 0.59, 0.00, 0.00, 1.05, 0.00, 0.00, 0.65, 0.68, 0.00, 0.00, 0.00, 0.00, 0.08, 0.05, 0.13, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
52, 0, 1.925, 0.98, 1, 0.00, 0.00, 0.79, 0.00, 0.00, 1.01, 0.00, 0.00, 0.60, 0.82, 0.00, 0.00, 0.00, 0.00, 0.10, 0.10, 0.13, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
53, 0, 1.963, 0.98, 1, 0.00, 0.00, 0.90, 0.00, 0.00, 0.95, 0.00, 0.00, 0.61, 0.86, 0.00, 0.00, 0.00, 0.00, 0.10, 0.13, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
54, 0, 2.001, 0.98, 1, 0.00, 0.00, 0.85, 0.00, 0.00, 0.77, 0.00, 0.00, 0.63, 0.82, 0.00, 0.00, 0.00, 0.00, 0.13, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
55, 0, 2.038, 0.98, 1, 0.00, 0.00, 0.62, 0.00, 0.00, 0.57, 0.00, 0.00, 0.61, 0.70, 0.00, 0.00, 0.00, 0.00, 0.10, 0.11, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
56, 0, 2.076, 0.98, 1, 0.00, 0.00, 0.47, 0.00, 0.00, 0.33, 0.00, 0.00, 0.52, 0.83, 0.00, 0.00, 0.00, 0.00, 0.09, 0.12, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
57, 0, 2.114, 0.98, 1, 0.00, 0.00, 0.22, 0.00, 0.00, 0.07, 0.00, 0.00, 0.43, 1.07, 0.00, 0.00, 0.00, 0.00, 0.05, 0.07, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
58, 0, 2.152, 0.98, 1, 0.00, 0.00, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.41, 1.20, 0.00, 0.00, 0.00, 0.00, 0.10, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
59, 0, 2.189, 0.98, 1, 0.00, 0.00, 0.18, 0.00, 0.00, 0.10, 0.00, 0.07, 0.47, 1.11, 0.00, 0.00, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
60, 0, 2.227, 0.98, 1, 0.00, 0.00, 0.32, 0.00, 0.00, 0.33, 0.00, 0.07, 0.65, 1.14, 0.00, 0.00, 0.00, 0.00, 0.27, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
